,Text_Name,Text,Genre,Sentiment
[01:39:03.260 --> 01:39:05.260] 让你自己把这个通道
[01:39:05.260 --> 01:39:07.260] 给打开
[01:39:07.260 --> 01:39:09.260] 而不是我们强制性的用一些东西
[01:39:09.260 --> 01:39:11.260] 把它通开 那没意义的
[01:39:11.260 --> 01:39:13.260] 就是通开
[01:39:13.260 --> 01:39:15.260] 就是比如说你通开之后
[01:39:15.260 --> 01:39:17.260] 身体有强制性的关掉
[01:39:17.260 --> 01:39:19.260] 你通开又给你关掉
[01:39:19.260 --> 01:39:21.260] 最后它干脆给你长一个什么东西
[01:39:21.260 --> 01:39:23.260] 长在那个地方
[01:39:23.260 --> 01:39:25.260] 所以为什么很多朋友会长
[01:39:25.260 --> 01:39:27.260] 那个叫什么 鼻吸肉
[01:39:27.260 --> 01:39:29.260] 就为什么 就当你不断的通
[01:39:29.260 --> 01:39:31.260] 对吧
[01:39:31.260 --> 01:39:33.260] 为什么我老是把这个路一堵
[01:39:33.260 --> 01:39:35.260] 你又给我通开
[01:39:35.260 --> 01:39:37.260] 我干脆长一个东西
[01:39:37.260 --> 01:39:39.260] 在那个地方给你彻底堵死
[01:39:39.260 --> 01:39:41.260] 所以我们得知道身体
[01:39:41.260 --> 01:39:43.260] 到底在干嘛
[01:39:43.260 --> 01:39:45.260] 我们得顺着身体来
[01:39:51.260 --> 01:39:53.260] 没有蛇胎
[01:39:53.260 --> 01:39:55.260] 这个世界上有人没有蛇胎吗
[01:40:21.260 --> 01:40:23.260] 羊后蛇胎是黑的
[01:40:23.260 --> 01:40:25.260] 怎么调理
[01:40:25.260 --> 01:40:27.260] 我们要知道一件事情
[01:40:27.260 --> 01:40:29.260] 蛇胎
[01:40:29.260 --> 01:40:31.260] 正常的蛇胎呢
[01:40:31.260 --> 01:40:33.260] 叫薄白
[01:40:33.260 --> 01:40:35.260] 对吧 就是这个蛇胎
[01:40:35.260 --> 01:40:37.260] 是薄薄的一层
[01:40:37.260 --> 01:40:39.260] 然后
[01:40:39.260 --> 01:40:41.260] 肋骨痛呢 你等一下
[01:40:41.260 --> 01:40:43.260] 我马上就回答你
[01:40:43.260 --> 01:40:45.260] 这个蛇胎
[01:40:45.260 --> 01:40:47.260] 这个蛇胎
[01:40:47.260 --> 01:40:49.260] 这个蛇胎
[01:40:49.260 --> 01:40:51.260] 肋骨痛呢 你等一下
[01:40:51.260 --> 01:40:53.260] 我马上就回答你好不好
[01:40:53.260 --> 01:40:55.260] 然后比这个薄白胎
[01:40:55.260 --> 01:40:57.260] 再
[01:40:57.260 --> 01:40:59.260] 再往上走一层
[01:40:59.260 --> 01:41:01.260] 比较厚腻的蛇胎
[01:41:01.260 --> 01:41:03.260] 蛇胎一直很白很厚
[01:41:03.260 --> 01:41:05.260] 就是我们说中交
[01:41:05.260 --> 01:41:07.260] 开始不通胀了
[01:41:07.260 --> 01:41:09.260] 开始有寒了 开始有失着了
[01:41:09.260 --> 01:41:11.260] 或者开始有痰了
[01:41:11.260 --> 01:41:13.260] 或者开始有
[01:41:13.260 --> 01:41:15.260] 基石了 对吧 开始堵了
[01:41:15.260 --> 01:41:17.260] 然后最后呢
[01:41:17.260 --> 01:41:19.260] 更厚腻的
[01:41:19.260 --> 01:41:21.260] 就是刚刚有朋友说的黑胎
[01:41:21.260 --> 01:41:23.260] 就是黑胎
[01:41:23.260 --> 01:41:25.260] 代表身体里面
[01:41:25.260 --> 01:41:27.260] 尤其是脾胃
[01:41:27.260 --> 01:41:29.260] 非常非常阴寒了
[01:41:29.260 --> 01:41:31.260] 它才会黑胎
[01:41:31.260 --> 01:41:33.260] 所以在这种情况下
[01:41:33.260 --> 01:41:35.260] 我觉得你第一需要
[01:41:35.260 --> 01:41:37.260] 做的 如果你现在没有咳嗽的
[01:41:37.260 --> 01:41:39.260] 情况下 你第一需要做的
[01:41:39.260 --> 01:41:41.260] 就是好好地揪
[01:41:41.260 --> 01:41:43.260] 你的中腕
[01:41:43.260 --> 01:41:45.260] 中腕却一定得把它
[01:41:45.260 --> 01:41:47.260] 揪透一次
[01:41:47.260 --> 01:41:49.260] 就是
[01:41:49.260 --> 01:41:51.260] 中交的阴寒
[01:41:51.260 --> 01:41:53.260] 已经非常非常
[01:41:53.260 --> 01:41:55.260] 甚 它倒不是一个
[01:41:55.260 --> 01:41:57.260] 很不得了的一个症状
[01:41:57.260 --> 01:41:59.260] 但是问题在于它很容易
[01:41:59.260 --> 01:42:01.260] 引起其他的问题
[01:42:01.260 --> 01:42:03.260] 因为中交的不好
[01:42:03.260 --> 01:42:05.260] 就是我们说它就是一个中交的疏牛
[01:42:05.260 --> 01:42:07.260] 它的不对
[01:42:07.260 --> 01:42:09.260] 它上下都会引起问题的
[01:42:09.260 --> 01:42:11.260] 所以黑胎这样的事情
[01:42:11.260 --> 01:42:13.260] 一定要非常引起重视
[01:42:15.260 --> 01:42:17.260] 喝一点水肚子就脏气
[01:42:17.260 --> 01:42:19.260] 怎么回事
[01:42:19.260 --> 01:42:21.260] 很明显啊
[01:42:21.260 --> 01:42:23.260] 喝一点水肚子脏就证明你
[01:42:23.260 --> 01:42:25.260] 化不开这个水
[01:42:25.260 --> 01:42:27.260] 你懂我意思吗
[01:42:27.260 --> 01:42:29.260] 化不开
[01:42:29.260 --> 01:42:31.260] 为什么会化不开水呢
[01:42:31.260 --> 01:42:33.260] 就是你身体里面的
[01:42:33.260 --> 01:42:35.260] 氧很弱的
[01:42:35.260 --> 01:42:37.260] 氧气很旺
[01:42:39.260 --> 01:42:41.260] 你自然就能化开水了
[01:42:41.260 --> 01:42:43.260] 我刚刚说揪鼻塞的
[01:42:43.260 --> 01:42:45.260] 三组穴位
[01:42:45.260 --> 01:42:47.260] 十岁的小朋友揪多久
[01:42:47.260 --> 01:42:49.260] 就是每个穴位大概就五分钟吧
[01:42:49.260 --> 01:42:51.260] 从前到后
[01:42:51.260 --> 01:42:53.260] 从左到右
[01:42:53.260 --> 01:42:55.260] 就是从前到后
[01:42:55.260 --> 01:42:57.260] 先左后右
[01:43:03.260 --> 01:43:05.260] 揪中晚想返位
[01:43:05.260 --> 01:43:07.260] 是
[01:43:07.260 --> 01:43:09.260] 是
[01:43:09.260 --> 01:43:11.260] 揪中晚想返位
[01:43:11.260 --> 01:43:13.260] 什么原因
[01:43:13.260 --> 01:43:15.260] 就很简单
[01:43:15.260 --> 01:43:17.260] 这个地方
[01:43:17.260 --> 01:43:19.260] 有一个东西
[01:43:19.260 --> 01:43:21.260] 放在这个地方
[01:43:21.260 --> 01:43:23.260] 有一个东西放在这个地方
[01:43:23.260 --> 01:43:25.260] 就在这条通道
[01:43:25.260 --> 01:43:27.260] 没有过人的情况下
[01:43:27.260 --> 01:43:29.260] 你没有反应的
[01:43:29.260 --> 01:43:31.260] 但是我现在这个通道
[01:43:31.260 --> 01:43:33.260] 要过人了
[01:43:33.260 --> 01:43:35.260] 有东西在推动这个东西的时候
[01:43:35.260 --> 01:43:37.260] 你就会发现
[01:43:37.260 --> 01:43:39.260] 它就会产生阻碍
[01:43:39.260 --> 01:43:41.260] 对吧
[01:43:41.260 --> 01:43:43.260] 所以我碰到这个障碍物的时候
[01:43:43.260 --> 01:43:45.260] 我手就想缩回来
[01:43:45.260 --> 01:43:47.260] 所以当你的爱揪的
[01:43:47.260 --> 01:43:49.260] 本来没有爱揪
[01:43:49.260 --> 01:43:51.260] 你不知道这个地方有组织
[01:43:51.260 --> 01:43:53.260] 但如果你开始揪这个地方的组织
[01:43:53.260 --> 01:43:55.260] 让你觉得很凸显了的情况下
[01:43:55.260 --> 01:43:57.260] 你自然就会想反
[01:43:57.260 --> 01:43:59.260] 因为你碰到障碍物了
[01:43:59.260 --> 01:44:01.260] 以前是没有碰到
[01:44:01.260 --> 01:44:03.260] 所以我觉得简单的方法是什么
[01:44:03.260 --> 01:44:05.260] 简单的方法是我们把这个东西
[01:44:05.260 --> 01:44:07.260] 把它推开
[01:44:07.260 --> 01:44:09.260] 也就是我们把它揪透了之后
[01:44:09.260 --> 01:44:11.260] 把堵的地方彻底化开了之后
[01:44:11.260 --> 01:44:13.260] 你自然就没有反的东西了
[01:44:21.260 --> 01:44:23.260] 我能够直接用一些症状
[01:44:23.260 --> 01:44:25.260] 来回答的问题
[01:44:25.260 --> 01:44:27.260] 我都会跟大家回答的
[01:44:27.260 --> 01:44:29.260] 但如果你这个东西太复杂
[01:44:29.260 --> 01:44:31.260] 我觉得我建议你最好
[01:44:31.260 --> 01:44:33.260] 下来跟我们的助理老师联系一下
[01:44:33.260 --> 01:44:35.260] 所以下来
[01:44:35.260 --> 01:44:37.260] 如果我没有回答
[01:44:37.260 --> 01:44:39.260] 我没有回答到你的问题的话
[01:44:39.260 --> 01:44:41.260] 第一你可以下来问助理老师
[01:44:41.260 --> 01:44:43.260] 第二你可以等一下
[01:44:43.260 --> 01:44:45.260] 加到我们的
[01:44:45.260 --> 01:44:47.260] 我们是不是有一个什么群
[01:44:47.260 --> 01:44:49.260] 你可以加到群里面
[01:44:49.260 --> 01:44:51.260] 可以问一下
[01:44:51.260 --> 01:44:53.260] 下来随时有时间的话
[01:44:53.260 --> 01:44:55.260] 我们可以再回答你的问题
[01:44:59.260 --> 01:45:01.260] 我再重复一件事情
[01:45:01.260 --> 01:45:03.260] 转阴之后的疲倦
[01:45:03.260 --> 01:45:05.260] 无论你夹带其他的什么症状
[01:45:05.260 --> 01:45:07.260] 只要是你转阴之后
[01:45:07.260 --> 01:45:09.260] 容易疲倦
[01:45:11.260 --> 01:45:13.260] 白云山的小柴虎
[01:45:19.260 --> 01:45:21.260] 谢谢
[01:45:21.260 --> 01:45:23.260] 谢谢这位朋友问到了一个最关键的问题
[01:45:23.260 --> 01:45:25.260] 我差点把今天的主题给忘掉了
[01:45:25.260 --> 01:45:27.260] 冬至
[01:45:27.260 --> 01:45:29.260] 今年的冬至呢
[01:45:31.260 --> 01:45:33.260] 我还是建议大家
[01:45:33.260 --> 01:45:35.260] 得喝羊肉汤
[01:45:35.260 --> 01:45:37.260] 但是这个羊肉汤一定是要建立在
[01:45:37.260 --> 01:45:39.260] 你已经确定你完完全全把
[01:45:39.260 --> 01:45:41.260] 就是外感的症状
[01:45:41.260 --> 01:45:43.260] 已经全部给
[01:45:43.260 --> 01:45:45.260] 清掉了
[01:45:47.260 --> 01:45:49.260] 已经全部没有了
[01:45:49.260 --> 01:45:51.260] 一点点外感的症状
[01:45:51.260 --> 01:45:53.260] 那么在这种情况下
[01:45:53.260 --> 01:45:55.260] 那么在这种情况下
[01:45:55.260 --> 01:45:57.260] 你就可以
[01:45:57.260 --> 01:45:59.260] 用
[01:45:59.260 --> 01:46:01.260] 羊肉汤
[01:46:01.260 --> 01:46:03.260] 那么这个羊肉汤今年
[01:46:03.260 --> 01:46:05.260] 我更建议怎么样炖呢
[01:46:05.260 --> 01:46:07.260] 就是我们很简单的
[01:46:07.260 --> 01:46:09.260] 就叫当归
[01:46:09.260 --> 01:46:11.260] 生姜羊肉汤
[01:46:11.260 --> 01:46:13.260] 对吧主料就是
[01:46:13.260 --> 01:46:15.260] 羊肉
[01:46:15.260 --> 01:46:17.260] 我个人建议
[01:46:17.260 --> 01:46:19.260] 两个部位
[01:46:19.260 --> 01:46:21.260] 最好
[01:46:21.260 --> 01:46:23.260] 第一个是所谓的羊蝎子
[01:46:23.260 --> 01:46:25.260] 对吧就是羊的尾龙骨
[01:46:25.260 --> 01:46:27.260] 这是羊气最旺的
[01:46:27.260 --> 01:46:29.260] 然后第二呢
[01:46:29.260 --> 01:46:31.260] 是羊的后腿
[01:46:31.260 --> 01:46:33.260] 前腿不行得后腿
[01:46:33.260 --> 01:46:35.260] 其实最最最
[01:46:35.260 --> 01:46:37.260] 就是你
[01:46:37.260 --> 01:46:39.260] 只是为了好吃对吧
[01:46:39.260 --> 01:46:41.260] 我觉得如果只是为了好吃呢
[01:46:41.260 --> 01:46:43.260] 我觉得羊排比较好
[01:46:43.260 --> 01:46:45.260] 但如果你真的是为了觉得它要有一定的
[01:46:45.260 --> 01:46:47.260] 补羊的功效的话
[01:46:47.260 --> 01:46:49.260] 我是觉得
[01:46:49.260 --> 01:46:51.260] 羊尾龙骨也就是羊蝎子
[01:46:51.260 --> 01:46:53.260] 和羊的后腿
[01:46:53.260 --> 01:46:55.260] 效果会最好
[01:46:55.260 --> 01:46:57.260] 然后这个是
[01:46:57.260 --> 01:46:59.260] 对吧食材
[01:46:59.260 --> 01:47:01.260] 然后东西呢今年
[01:47:01.260 --> 01:47:03.260] 我跟大家打一下啊
[01:47:03.260 --> 01:47:05.260] 有这几个东西
[01:47:19.260 --> 01:47:21.260] 羊蝎子
[01:47:21.260 --> 01:47:23.260] 羊蝎子
[01:47:23.260 --> 01:47:25.260] 羊蝎子
[01:47:25.260 --> 01:47:27.260] 羊蝎子
[01:47:27.260 --> 01:47:29.260] 羊蝎子
[01:47:29.260 --> 01:47:31.260] 羊蝎子
[01:47:31.260 --> 01:47:33.260] 羊蝎子
[01:47:33.260 --> 01:47:35.260] 羊蝎子
[01:47:35.260 --> 01:47:37.260] 羊蝎子
[01:47:37.260 --> 01:47:39.260] 羊蝎子
[01:47:39.260 --> 01:47:41.260] 羊蝎子
[01:47:43.260 --> 01:47:45.260] 羊蝎子
[01:47:45.260 --> 01:47:47.260] 羊蝎子
[01:47:47.260 --> 01:47:49.260] 羊蝎子
[01:47:49.260 --> 01:47:51.260] 羊蝎子
[01:47:51.260 --> 01:47:53.260] 羊蝎子
[01:47:53.260 --> 01:47:55.260] 羊蝎子
[01:47:55.260 --> 01:47:57.260] 羊蝎子
[01:47:57.260 --> 01:47:59.260] 羊蝎子
[01:48:01.260 --> 01:48:03.260] 我打出来大家看一下
[01:48:03.260 --> 01:48:05.260] 今年的方子
[01:48:05.260 --> 01:48:07.260] 跟往年的有点不太
[01:48:07.260 --> 01:48:09.260] 一样
[01:48:09.260 --> 01:48:11.260] 因为今年呢
[01:48:11.260 --> 01:48:13.260] 我可能会
[01:48:13.260 --> 01:48:15.260] 更建议大家评补
[01:48:15.260 --> 01:48:17.260] 那么这个评补呢
[01:48:17.260 --> 01:48:19.260] 就是他不要太补了
[01:48:19.260 --> 01:48:21.260] 就太补了因为我觉得我怕
[01:48:21.260 --> 01:48:23.260] 是你没有完全清干净
[01:48:23.260 --> 01:48:25.260] 你不知道的情况下
[01:48:25.260 --> 01:48:27.260] 你让自己脸斜了
[01:48:27.260 --> 01:48:29.260] 所以大家
[01:48:29.260 --> 01:48:31.260] 可以先截图截屏一下
[01:48:31.260 --> 01:48:33.260] 我觉得这个是比较
[01:48:33.260 --> 01:48:35.260] 容易简单
[01:48:35.260 --> 01:48:37.260] 操作的一个方子
[01:48:37.260 --> 01:48:39.260] 对吧
[01:48:39.260 --> 01:48:41.260] 单规手,因为单规呢
[01:48:41.260 --> 01:48:43.260] 它分为
[01:48:43.260 --> 01:48:45.260] 单身,单规尾
[01:48:45.260 --> 01:48:47.260] 和单规手三部分
[01:48:47.260 --> 01:48:49.260] 那单规手就是他头上的那部分
[01:48:49.260 --> 01:48:51.260] 就你到你的附近的药房
[01:48:51.260 --> 01:48:53.260] 是一定可以买得到的
[01:48:53.260 --> 01:48:55.260] 单规手30克
[01:48:55.260 --> 01:48:57.260] 然后生姜就是最好就是小黄姜
[01:48:57.260 --> 01:48:59.260] 就是有泥巴的那种姜
[01:48:59.260 --> 01:49:01.260] 一两50克
[01:49:01.260 --> 01:49:03.260] 然后羊肉不管你是买羊蝎子也好
[01:49:03.260 --> 01:49:05.260] 或者羊腿也好,1000克两斤
[01:49:05.260 --> 01:49:07.260] 然后有一味药
[01:49:07.260 --> 01:49:09.260] 这唯一的一味药很重
[01:49:09.260 --> 01:49:11.260] 除了单规手之外
[01:49:11.260 --> 01:49:13.260] 鹿咸草
[01:49:13.260 --> 01:49:15.260] 这个药很重要
[01:49:15.260 --> 01:49:17.260] 你如果买不到的话
[01:49:17.260 --> 01:49:19.260] 我觉得应该买得到
[01:49:19.260 --> 01:49:21.260] 它还是比较容易找到
[01:49:21.260 --> 01:49:23.260] 这味药它有一个特点
[01:49:23.260 --> 01:49:25.260] 这个药是藤状的
[01:49:25.260 --> 01:49:27.260] 就是跟草藤一样的
[01:49:27.260 --> 01:49:29.260] 藤状的
[01:49:29.260 --> 01:49:31.260] 所以它是木质的
[01:49:31.260 --> 01:49:33.260] 我们知道木质
[01:49:33.260 --> 01:49:35.260] 有两种形态
[01:49:35.260 --> 01:49:37.260] 第一个呢
[01:49:37.260 --> 01:49:39.260] 它就真的是像木头一样的形态
[01:49:39.260 --> 01:49:41.260] 第二种就像这种藤蔓式的
[01:49:41.260 --> 01:49:43.260] 就像比如说爬山虎
[01:49:43.260 --> 01:49:45.260] 或者是像
[01:49:45.260 --> 01:49:47.260] 这个什么
[01:49:47.260 --> 01:49:49.260] 这个葡萄一样
[01:49:49.260 --> 01:49:51.260] 它这种藤蔓式的
[01:49:51.260 --> 01:49:53.260] 藤蔓式的东西
[01:49:53.260 --> 01:49:55.260] 它是偏柔的
[01:49:55.260 --> 01:49:57.260] 也就是木它分肝柔
[01:49:57.260 --> 01:49:59.260] 两种形态
[01:49:59.260 --> 01:50:01.260] 那么这种像
[01:50:01.260 --> 01:50:03.260] 鹿咸草这样一种藤蔓式的
[01:50:03.260 --> 01:50:05.260] 它更偏柔的
[01:50:05.260 --> 01:50:07.260] 这一部分的木的性质
[01:50:07.260 --> 01:50:09.260] 所以它是疏肝的
[01:50:09.260 --> 01:50:11.260] 这是第一
[01:50:11.260 --> 01:50:13.260] 然后第二呢
[01:50:13.260 --> 01:50:15.260] 这个植物的颜色
[01:50:15.260 --> 01:50:17.260] 就是鹿咸草
[01:50:17.260 --> 01:50:19.260] 大家可以在网上去搜一下
[01:50:19.260 --> 01:50:21.260] 这个鹿咸草的颜色
[01:50:21.260 --> 01:50:23.260] 是紫色的
[01:50:23.260 --> 01:50:25.260] 紫红色
[01:50:25.260 --> 01:50:27.260] 所以曾经我们跟大家说过
[01:50:27.260 --> 01:50:29.260] 紫色的东西它入两个金
[01:50:29.260 --> 01:50:31.260] 紫色是两个颜色的叠加
[01:50:31.260 --> 01:50:33.260] 红色和黑色的叠加
[01:50:33.260 --> 01:50:35.260] 所以所有紫色的东西
[01:50:35.260 --> 01:50:37.260] 像我们以前跟大家分享过的
[01:50:37.260 --> 01:50:39.260] 那个叫丧肾
[01:50:39.260 --> 01:50:41.260] 包括现在这个鹿咸草
[01:50:41.260 --> 01:50:43.260] 它是直接入新肾的东西
[01:50:43.260 --> 01:50:45.260] 所以
[01:50:45.260 --> 01:50:47.260] 用这个东西用来
[01:50:47.260 --> 01:50:49.260] 这一次炖羊肉今年比较
[01:50:49.260 --> 01:50:51.260] 很重要的一个东西
[01:50:51.260 --> 01:50:53.260] 因为我们说今年是木器太旺的一年
[01:50:53.260 --> 01:50:55.260] 木器太过的一年
[01:50:55.260 --> 01:50:57.260] 所以用一个藤蔓式的
[01:50:57.260 --> 01:50:59.260] 木制的东西它可以帮你
[01:50:59.260 --> 01:51:01.260] 疏你的木
[01:51:01.260 --> 01:51:03.260] 疏肝
[01:51:03.260 --> 01:51:05.260] 第二个,因为木器太旺
[01:51:05.260 --> 01:51:07.260] 它会消耗你的
[01:51:07.260 --> 01:51:09.260] 盛气
[01:51:09.260 --> 01:51:11.260] 所以鹿咸草
[01:51:11.260 --> 01:51:13.260] 为什么叫鹿咸草
[01:51:13.260 --> 01:51:15.260] 就是因为这个鹿要去
[01:51:15.260 --> 01:51:17.260] 交配之前它会先吃这个东西
[01:51:17.260 --> 01:51:19.260] 因为这个东西是不盛的
[01:51:19.260 --> 01:51:21.260] 大家记住鹿咸草
[01:51:21.260 --> 01:51:23.260] 30克
[01:51:23.260 --> 01:51:25.260] 最后呢,今年要加一个东西
[01:51:25.260 --> 01:51:27.260] 就是我们刚刚打的最后的
[01:51:27.260 --> 01:51:29.260] 今年加两节
[01:51:29.260 --> 01:51:31.260] 两节不是两根
[01:51:31.260 --> 01:51:33.260] 两节就是那个
[01:51:33.260 --> 01:51:35.260] 一根甘蔗有很多很多结
[01:51:35.260 --> 01:51:37.260] 两节甘蔗
[01:51:37.260 --> 01:51:39.260] 两节就两节就行
[01:51:39.260 --> 01:51:41.260] 这个两节大家一定要知道
[01:51:41.260 --> 01:51:43.260] 一定要用紫皮的甘蔗
[01:51:43.260 --> 01:51:45.260] 就跟我们刚刚说
[01:51:45.260 --> 01:51:47.260] 鹿咸草的那个
[01:51:47.260 --> 01:51:49.260] 那个样
[01:51:49.260 --> 01:51:51.260] 两节紫皮的甘蔗
[01:51:57.260 --> 01:51:59.260] 两节就行了
[01:51:59.260 --> 01:52:01.260] 两节你把它劈开
[01:52:01.260 --> 01:52:03.260] 然后或者稍微砍一下
[01:52:03.260 --> 01:52:05.260] 就让它打开一下丢到锅里面
[01:52:05.260 --> 01:52:07.260] 不能要黄皮的
[01:52:07.260 --> 01:52:09.260] 黄皮的就没有这个功效
[01:52:11.260 --> 01:52:13.260] 然后一起来炖这个羊肉
[01:52:13.260 --> 01:52:15.260] 我觉得这个炖起来就会很好喝的
[01:52:15.260 --> 01:52:17.260] 如果
[01:52:17.260 --> 01:52:19.260] 我回答一下刚刚有一个朋友的问题
[01:52:19.260 --> 01:52:21.260] 就是如果有吃素的朋友
[01:52:21.260 --> 01:52:23.260] 吃素的朋友怎么办
[01:52:23.260 --> 01:52:25.260] 不加羊肉怎么办
[01:52:25.260 --> 01:52:27.260] 可以不加羊肉
[01:52:27.260 --> 01:52:29.260] 就刚好
[01:52:29.260 --> 01:52:31.260] 刚刚的这一些方子
[01:52:31.260 --> 01:52:33.260] 什么都不用变的情况下
[01:52:33.260 --> 01:52:35.260] 你加一斤
[01:52:35.260 --> 01:52:37.260] 这个核桃仁
[01:52:37.260 --> 01:52:39.260] 再加一斤
[01:52:39.260 --> 01:52:41.260] 这个板栗
[01:52:41.260 --> 01:52:43.260] 就是栗子
[01:52:43.260 --> 01:52:45.260] 记住哦
[01:52:45.260 --> 01:52:47.260] 就是本来是两斤羊肉
[01:52:47.260 --> 01:52:49.260] 把这两斤羊肉换成
